"","Label","Area","Circ.","Feret","FeretX","FeretY","FeretAngle","MinFeret","AR","Round","Solidity"
"241","Particles",1.125e-06,0.71,0.002,2467,2568,36.87,0.001,1.453,0.688,0.8
"251","Particles",4.219e-07,1,0.001,3084,2570,135,0.00075,1.464,0.683,0.857
"261","Particles",7.031e-07,1,0.001,2467,2571,123.69,0.00075,1.553,0.644,0.909
"271","Particles",4.5e-06,0.645,0.004,3082,2579,119.055,0.002,2.089,0.479,0.81
"281","Particles",2.391e-06,0.649,0.003,3073,2618,33.69,0.002,1.599,0.626,0.68
"291","Particles",2.531e-06,1,0.002,2494,2632,141.34,0.002,1.362,0.734,0.947
"30","Particles",1.125e-06,1,0.002,2498,2645,116.565,0.00075,2,0.5,1
"311","Particles",7.031e-07,1,0.001,3007,2660,33.69,0.00075,1.553,0.644,0.909
"321","Particles",8.438e-07,0.686,0.002,3003,2666,53.13,0.0008385,2.778,0.36,0.706
"331","Particles",5.625e-07,1,0.001,2558,2710,146.31,0.00075,2.031,0.492,0.8
"341","Particles",4.219e-07,1,0.001,2561,2715,45,0.00075,1.464,0.683,0.857
"351","Particles",7.031e-07,1,0.001,2588,2740,123.69,0.00075,1.553,0.644,0.909
"361","Particles",3.094e-06,0.84,0.003,2607,2752,33.69,0.002,1.479,0.676,0.8
"37","Particles",8.438e-07,1,0.002,2628,2768,135,0.001,1.809,0.553,0.8
"38","Particles",3.234e-06,0.712,0.003,2629,2773,116.565,0.002,2.216,0.451,0.807
"39","Particles",3.094e-06,0.84,0.003,2636,2780,105.945,0.002,1.418,0.705,0.846
"40","Particles",5.625e-07,1,0.001,2642,2787,135,0.00075,1,1,1
"411","Particles",8.438e-07,0.769,0.002,2676,2788,153.435,0.001,2.023,0.494,0.706
"421","Particles",1.322e-05,0.759,0.005,2720,2811,140.711,0.004,1.417,0.706,0.866
"431","Particles",8.438e-07,0.686,0.002,2735,2826,36.87,0.0008385,2.778,0.36,0.706
"44","Particles",5.625e-07,1,0.001,2783,2833,161.565,0.00075,1.468,0.681,0.8
"45","Particles",4.219e-07,1,0.001,2794,2835,135,0.00075,1.464,0.683,0.857
"46","Particles",4.219e-07,1,0.001,2945,2852,45,0.00075,1.464,0.683,0.857
"47","Particles",2.25e-06,0.857,0.003,2944,2860,63.435,0.002,1.588,0.63,0.821
"130","Particles",0.001,0.859,0.042,2073,760,9.713,0.032,1.331,0.751,0.981
"214","Particles",0.0001385,0.878,0.016,3153,2757,35.538,0.011,1.426,0.701,0.96
"132","Particles",0.023,0.69,0.201,2812,2637,19.144,0.146,1.394,0.717,0.985
"133","Particles",0.007,0.765,0.114,3293,2081,169.426,0.081,1.401,0.714,0.98
"134","Particles",0.0002112,0.856,0.02,1605,2717,167.242,0.013,1.54,0.649,0.971
"135","Particles",0.0004125,0.895,0.026,1742,2247,30.677,0.021,1.219,0.82,0.975
"136","Particles",0.0001844,0.894,0.018,3639,836,141.911,0.014,1.267,0.789,0.964
"215","Particles",0.0006365,0.897,0.032,1575,2077,13.548,0.026,1.232,0.812,0.979
"312","Particles",0.0006026,0.891,0.031,2995,2598,164.805,0.025,1.23,0.813,0.979
"137","Particles",0.0001721,0.836,0.019,1525,2597,38.66,0.011,1.707,0.586,0.961
"138","Particles",0.001,0.774,0.048,3171,2289,77.905,0.029,1.598,0.626,0.975
"139","Particles",9.661e-05,0.915,0.012,2237,614,151.113,0.01,1.196,0.836,0.955
"140","Particles",0.0001437,0.906,0.015,3180,3353,52.001,0.013,1.203,0.831,0.962
"216","Particles",0.0006702,0.674,0.035,1784,3856,8.043,0.028,1.271,0.787,0.931
"142","Particles",0.002,0.869,0.05,2489,2331,102.575,0.039,1.28,0.781,0.983
"143","Fragments",0.001,0.452,0.05,2777,1244,54.162,0.039,1.306,0.766,0.928
"217","Particles",4.219e-07,1,0.001,2859,1229,45,0.00075,1.464,0.683,0.857
"144","Particles",0.002,0.762,0.057,3076,789,170.969,0.04,1.518,0.659,0.972
"145","Particles",0.0002824,0.91,0.021,2654,1544,30.784,0.018,1.112,0.899,0.971
"218","Particles",0.0002014,0.913,0.017,2621,1923,160.769,0.015,1.064,0.94,0.968
"313","Particles",0.0009598,0.761,0.041,2763,2032,125.293,0.031,1.298,0.771,0.968
"146","Particles",0.000267,0.909,0.021,2873,2914,77.471,0.017,1.237,0.808,0.974
"147","Fragments",0.0006223,0.508,0.051,2144,2276,157.574,0.016,3.663,0.273,0.91
"219","Particles",0.0003413,0.647,0.032,2146,2272,143.924,0.014,2.303,0.434,0.957
"314","Particles",0.0002762,0.8,0.024,2217,2292,141.892,0.016,1.472,0.679,0.958
"148","Particles",0.000432,0.838,0.03,1699,1060,141.563,0.018,1.656,0.604,0.972
"220","Particles",3.052e-05,0.768,0.007,2229,1557,40.601,0.007,1.041,0.961,0.879
"149","Particles",0.0006008,0.886,0.031,2924,1045,87.241,0.025,1.228,0.814,0.976
"150","Particles",0.0009699,0.625,0.056,2759,2478,60.871,0.021,2.769,0.361,0.942
"152","Fragments",0.000363,0.51,0.027,2091,1251,157.751,0.021,1.288,0.777,0.906
"153","Fragments",0.0004354,0.535,0.034,1575,3372,82.321,0.019,1.775,0.564,0.936
"222","Particles",0.002,0.691,0.074,1112,3077,118.657,0.036,2.134,0.469,0.973
"154","Particles",0.0007331,0.851,0.036,1975,3214,95.412,0.026,1.405,0.712,0.974
"155","Particles",0.0003991,0.873,0.027,2647,1899,168.69,0.02,1.362,0.734,0.974
"156","Particles",0.0001415,0.926,0.015,2193,968,75.256,0.012,1.154,0.867,0.967
"157","Particles",0.0008897,0.864,0.04,2882,1179,110.807,0.029,1.399,0.715,0.982
"158","Particles",0.003,0.829,0.071,1871,2327,75.088,0.045,1.583,0.632,0.987
"159","Particles",0.0003295,0.901,0.023,2187,2309,158.552,0.019,1.175,0.851,0.973
"160","Particles",0.002,0.761,0.056,2237,2536,17.7,0.039,1.422,0.703,0.973
"162","Particles",0.0003846,0.723,0.028,2725,2799,140.981,0.019,1.499,0.667,0.952
"163","Particles",0.0007965,0.893,0.035,3182,1653,164.908,0.03,1.11,0.901,0.979
"223","Particles",0.0004936,0.886,0.028,2179,3177,69.887,0.023,1.243,0.804,0.975
"164","Fragments",0.000727,0.457,0.048,2401,1245,35.433,0.021,2.655,0.377,0.875
"224","Particles",0.0003613,0.679,0.027,2457,1223,56.31,0.019,1.431,0.699,0.931
"315","Particles",0.000738,0.603,0.04,3029,1320,101.834,0.026,1.572,0.636,0.948
"49","Particles",5.456e-05,0.884,0.01,3110,1402,68.199,0.007,1.45,0.69,0.956
"54","Particles",0.0005036,0.911,0.026,1736,2278,120.964,0.025,1.03,0.971,0.976
"165","Fragments",0.002,0.478,0.092,2084,2089,37.198,0.022,4.361,0.229,0.962
"225","Particles",0.0008085,0.678,0.047,2167,1994,22.23,0.022,2.161,0.463,0.961
"316","Particles",0.0008428,0.662,0.048,2083,2087,24.146,0.021,2.273,0.44,0.958
"166","Particles",0.0003848,0.923,0.023,2674,1910,21.975,0.021,1.05,0.953,0.978
"167","Particles",2.278e-05,0.805,0.006,2660,2685,125.538,0.005,1.232,0.811,0.88
"168","Particles",3.009e-05,0.924,0.007,2786,2791,128.157,0.006,1.032,0.969,0.924
"169","Particles",0.0002032,0.779,0.022,2429,2723,11.889,0.012,1.855,0.539,0.964
"170","Fragments",0.0008332,0.546,0.045,1467,2207,15.297,0.024,1.941,0.515,0.947
"226","Particles",8.438e-07,0.916,0.001,1578,2160,123.69,0.001,1.124,0.89,0.8
"317","Particles",4.219e-07,0.967,0.001,1496,2164,161.565,0.000375,3,0.333,1
"172","Particles",0.003,0.826,0.068,2279,2125,86.541,0.046,1.466,0.682,0.98
"173","Particles",0.0005016,0.865,0.031,2923,2378,149.394,0.021,1.456,0.687,0.978
"174","Particles",0.0004144,0.894,0.026,1969,2510,111.801,0.021,1.257,0.795,0.975
"175","Fragments",0.0005646,0.502,0.047,2297,3739,176.309,0.018,2.738,0.365,0.93
"227","Particles",0.0001953,0.609,0.027,2434,811,17.162,0.009,3.017,0.331,0.955
"318","Particles",0.0002192,0.894,0.019,2277,1289,22.62,0.015,1.315,0.761,0.966
"176","Particles",0.0003215,0.874,0.024,1791,1635,101.482,0.017,1.44,0.695,0.974
"177","Fragments",0.002,0.589,0.09,3021,3118,111.003,0.034,2.973,0.336,0.933
"228","Particles",0.002,0.745,0.062,3007,3125,129.314,0.034,1.79,0.559,0.968
"319","Particles",0.0007449,0.764,0.038,3048,3265,139.461,0.027,1.23,0.813,0.96
"178","Particles",0.0001891,0.886,0.018,3855,2808,105.461,0.014,1.347,0.742,0.967
"179","Fragments",0.0008061,0.559,0.058,3625,2075,58.588,0.019,3.281,0.305,0.949
"229","Fragments",0.0001273,0.549,0.019,3271,2142,172.03,0.009,2.127,0.47,0.899
"320","Particles",0.0001689,0.906,0.017,3618,2171,97.765,0.013,1.272,0.786,0.969
"180","Particles",9.998e-05,0.749,0.012,2758,1949,122.735,0.011,1.091,0.917,0.919
"182","Particles",0.011,0.644,0.153,2745,1629,120.579,0.099,1.527,0.655,0.905
"230","Particles",9.816e-05,0.907,0.013,4191,1779,145.408,0.01,1.275,0.784,0.959
"183","Particles",0.000978,0.9,0.038,2609,1090,38.571,0.033,1.15,0.869,0.981
"184","Particles",0.002,0.718,0.071,2490,2148,113.199,0.035,2.126,0.47,0.973
"185","Particles",0.001,0.626,0.039,2342,2084,147.821,0.034,1.133,0.882,0.957
"232","Particles",7.031e-07,0.674,0.002,2370,2062,26.565,0.00075,2.749,0.364,0.769
"322","Particles",0.0006909,0.828,0.033,2477,2849,166.278,0.027,1.224,0.817,0.973
"186","Particles",0.0004608,0.914,0.025,3474,1054,66.468,0.024,1.06,0.943,0.977
"233","Particles",0.004,0.796,0.093,3038,2738,73.896,0.068,1.368,0.731,0.967
"187","Particles",0.0005252,0.855,0.03,2124,1452,17.526,0.022,1.346,0.743,0.972
"234","Particles",8.663e-05,0.881,0.012,2044,1520,56.31,0.01,1.225,0.816,0.945
"323","Particles",0.000119,0.936,0.014,1929,2723,159.075,0.012,1.154,0.867,0.965
