"","Label","Area","Circ.","Feret","FeretX","FeretY","FeretAngle","MinFeret","AR","Round","Solidity"
"1510","Particles",1.631e-05,0.977,0.005,3049,2251,123.69,0.004,1.263,0.792,0.943
"1610","Particles",0.0008574,0.753,0.037,2942,2532,14.597,0.031,1.225,0.816,0.965
"1710","Particles",1.406e-06,1,0.002,3110,2543,53.13,0.001,1.559,0.641,0.909
"1810","Particles",1.266e-06,0.799,0.002,2932,2717,149.036,0.001,2.134,0.469,0.783
"1910","Particles",0.003,0.6,0.076,2817,2875,47.612,0.043,1.74,0.575,0.954
"20","Particles",7.031e-07,1,0.001,2903,2730,33.69,0.00075,1.553,0.644,0.909
"2110","Particles",0.0005922,0.88,0.03,2914,3170,21.14,0.026,1.102,0.907,0.97
"2210","Particles",0.0001011,0.904,0.013,3035,3466,130.236,0.011,1.194,0.838,0.952
"2310","Particles",4.992e-05,0.937,0.009,3005,3773,15.255,0.008,1.037,0.964,0.947
"2410","Particles",0.0007258,0.804,0.039,2876,3851,162.087,0.026,1.397,0.716,0.971
"2510","Particles",0.002,0.76,0.052,2860,3993,83.841,0.044,1.06,0.944,0.953
"1157","Fragments",0.0004939,0.425,0.046,1360,3659,57.745,0.018,2.963,0.338,0.86
"263","Particles",0.0001035,0.941,0.012,2029,273,21.161,0.011,1.08,0.926,0.963
"325","Particles",0.0005157,0.905,0.027,3350,1775,95.553,0.025,1.082,0.925,0.977
"412","Particles",0.0001965,0.87,0.019,1651,3043,51.34,0.014,1.429,0.7,0.966
"58","Particles",0.0004043,0.672,0.033,1360,3659,50.618,0.018,1.928,0.519,0.946
