"","Label","Area","Circ.","Feret","FeretX","FeretY","FeretAngle","MinFeret","AR","Round","Solidity"
"1115","Particles",0.0005507,0.892,0.029,2905,2314,13.671,0.024,1.151,0.869,0.973
"1116","Particles",0.0001302,0.723,0.019,4011,941,55.376,0.009,2.324,0.43,0.948
"249","Particles",0.0002544,0.841,0.023,2948,3064,52.943,0.014,1.645,0.608,0.965
"325","Particles",0.003,0.744,0.076,2835,3274,166.857,0.047,1.655,0.604,0.956
"1117","Fibers",2.25e-06,0.3,0.005,2551,2900,170.538,0.001,5.791,0.173,0.627
"250","Fibers",3.234e-06,0.286,0.005,2514,3314,157.38,0.002,3.925,0.255,0.554
"326","Fragments",0.024,0.414,0.209,2198,3285,41.08,0.167,1.303,0.768,0.915
"416","Fragments",1.688e-06,0.489,0.003,2210,3293,140.194,0.002,2.815,0.355,0.558
"515","Particles",2.672e-06,0.725,0.003,2581,2905,153.435,0.002,1.454,0.688,0.809
"613","Particles",2.109e-06,0.976,0.002,2594,2906,149.036,0.002,1.439,0.695,0.857
"74","Particles",4.219e-07,0.967,0.001,2442,2943,161.565,0.000375,3,0.333,1
"84","Particles",5.625e-07,0.857,0.001,2492,3290,108.435,0.00075,1.468,0.681,0.8
"94","Particles",4.219e-07,1,0.001,2246,3318,135,0.00075,1.464,0.683,0.857
"104","Particles",4.219e-07,0.809,0.001,2558,3333,108.435,0.000375,3,0.333,1
"1118","Particles",2.531e-06,1,0.002,2382,3378,30.964,0.002,1.094,0.914,0.857
"1213","Particles",8.438e-07,1,0.002,2343,3376,135,0.001,1.809,0.553,0.8
"1313","Particles",2.391e-06,1,0.002,2525,3381,30.964,0.002,1.134,0.882,0.919
"1413","Particles",5.063e-06,0.693,0.004,2506,3389,26.565,0.002,2.384,0.419,0.809
"1513","Particles",2.25e-06,0.795,0.003,2438,3390,135,0.002,1.414,0.707,0.8
"1613","Particles",1.406e-06,0.887,0.002,2489,3397,21.801,0.001,1.894,0.528,0.833
"1119","Particles",0.0006249,0.895,0.031,2081,2331,78.69,0.026,1.171,0.854,0.978
"1120","Particles",0.001,0.833,0.053,2999,2016,171.409,0.034,1.528,0.655,0.979
"1121","Fragments",0.002,0.592,0.071,1907,2876,55.132,0.037,2.068,0.483,0.928
"1122","Fragments",0.002,0.59,0.075,2369,2268,129.108,0.035,2.388,0.419,0.913
"252","Particles",0.001,0.736,0.051,2369,2268,129.588,0.033,1.511,0.662,0.967
"327","Particles",0.0006962,0.693,0.042,2393,2379,157.816,0.027,1.511,0.662,0.916
"1123","Particles",0.0009328,0.655,0.043,3366,1010,141.419,0.03,1.472,0.679,0.959
"1124","Particles",0.0007732,0.862,0.035,884,4227,162.35,0.029,1.168,0.856,0.974
"1125","Particles",0.002,0.796,0.062,3965,1223,14.797,0.039,1.559,0.641,0.979
"253","Particles",7.031e-05,0.952,0.01,1868,1418,158.962,0.009,1.136,0.88,0.96
"328","Particles",0.003,0.823,0.072,2610,3794,143.011,0.059,1.206,0.829,0.984
"1126","Particles",0.002,0.859,0.052,2074,3015,77.159,0.041,1.203,0.832,0.982
"254","Particles",8.002e-05,0.929,0.011,362,3062,125.311,0.01,1.148,0.871,0.954
"1127","Particles",0.002,0.647,0.071,3842,1838,120.603,0.049,1.498,0.667,0.923
"255","Particles",5.625e-07,0.857,0.001,3839,1968,56.31,0.00075,2,0.5,0.8
"1128","Fibers",1.969e-06,0.282,0.004,2247,2391,59.036,0.001,6.096,0.164,0.509
"256","Fragments",0.073,0.409,0.333,1638,1851,128.096,0.302,1.048,0.954,0.944
"329","Fragments",8.283e-05,0.486,0.012,3107,1817,77.661,0.01,1.211,0.826,0.877
"417","Fragments",7.031e-07,0.462,0.002,2335,1958,68.199,0.0007115,4.051,0.247,0.667
"516","Fragments",1.688e-06,0.419,0.003,2089,2530,49.399,0.0009361,5.079,0.197,0.615
"614","Fragments",2.109e-06,0.476,0.003,1860,2576,167.471,0.001,4.255,0.235,0.732
"75","Particles",0.0002903,0.837,0.025,2763,1476,162.387,0.015,1.64,0.61,0.972
"85","Particles",4.219e-07,1,0.001,2052,1760,135,0.00075,1.464,0.683,0.857
"95","Particles",5.625e-07,0.857,0.001,2101,1776,123.69,0.00075,2,0.5,0.8
"105","Particles",2.531e-06,0.755,0.003,2273,1843,23.199,0.002,2.168,0.461,0.8
"1129","Particles",5.625e-07,1,0.001,2336,1929,135,0.00075,1,1,1
"1214","Particles",1.125e-06,1,0.002,2334,1938,135,0.001,1.229,0.814,0.941
"1314","Particles",5.625e-07,0.857,0.001,2385,2056,56.31,0.00075,2.031,0.492,0.8
"1414","Particles",8.438e-07,0.916,0.001,2229,2442,123.69,0.001,1.124,0.89,0.8
"1514","Particles",1.969e-06,1,0.002,2098,2515,135,0.002,1.319,0.758,0.933
"1614","Particles",5.625e-07,0.857,0.001,2094,2518,108.435,0.00075,1.468,0.681,0.8
"1712","Particles",2.953e-06,0.635,0.003,2110,2518,129.806,0.002,1.313,0.762,0.764
"1811","Particles",1.547e-06,0.887,0.002,2192,2541,126.87,0.002,1.229,0.814,0.846
"1911","Particles",4.219e-07,1,0.001,2135,2542,135,0.00075,1.464,0.683,0.857
"203","Particles",6.75e-06,0.794,0.004,2153,2545,150.945,0.003,1.541,0.649,0.85
"2112","Particles",4.219e-07,1,0.001,2136,2547,135,0.00075,1.464,0.683,0.857
"2212","Particles",4.219e-07,0.754,0.001,1802,2548,146.31,0.0006708,2.702,0.37,0.667
"2310","Particles",8.438e-07,1,0.002,2004,2551,45,0.001,1.809,0.553,0.8
"2410","Particles",1.266e-06,0.799,0.002,2107,2548,116.565,0.001,1.354,0.738,0.72
"257","Particles",4.219e-07,1,0.001,2173,2550,45,0.00075,1.464,0.683,0.857
"262","Particles",1.547e-06,0.78,0.002,1900,2568,38.66,0.001,2.254,0.444,0.759
"272","Particles",8.438e-07,0.769,0.002,1829,2565,143.13,0.0007955,2.81,0.356,0.75
"282","Particles",3.656e-06,0.76,0.003,1975,2576,66.801,0.002,1.164,0.859,0.825
"292","Particles",7.031e-07,0.764,0.002,1927,2575,165.964,0.00075,2.188,0.457,0.769
"301","Particles",5.625e-07,1,0.001,1879,2576,135,0.00075,1,1,1
"3110","Particles",4.219e-07,1,0.001,1931,2591,45,0.00075,1.464,0.683,0.857
"3210","Particles",4.219e-07,1,0.001,1955,2598,45,0.00075,1.464,0.683,0.857
"1130","Particles",0.004,0.759,0.091,1259,1786,119.95,0.057,1.414,0.707,0.972
"258","Particles",0.005,0.706,0.105,1382,1807,147.105,0.072,1.381,0.724,0.969
"1131","Fragments",0.004,0.489,0.103,2782,1814,170.811,0.055,1.832,0.546,0.919
"1132","Particles",0.0008928,0.82,0.042,2784,2279,95.659,0.028,1.489,0.672,0.975
"1133","Particles",0.004,0.797,0.082,2125,2263,20.186,0.058,1.418,0.705,0.975
"1134","Fragments",0.0003703,0.445,0.042,2851,2166,49.343,0.011,4.321,0.231,0.883
"259","Particles",0.000993,0.84,0.044,3975,1547,113.714,0.03,1.474,0.678,0.981
"330","Particles",0.0001502,0.696,0.018,2886,2109,29.745,0.011,1.772,0.564,0.926
"418","Particles",0.000216,0.642,0.025,2851,2166,59.621,0.011,2.368,0.422,0.924
"517","Particles",0.003,0.733,0.078,1679,3181,119.403,0.058,1.225,0.816,0.944
"1135","Particles",0.0003774,0.646,0.028,2813,1982,39.019,0.018,1.623,0.616,0.943
"1136","Particles",0.0005846,0.902,0.03,1242,2759,36.293,0.026,1.146,0.873,0.98
"1137","Particles",0.001,0.891,0.045,1262,2348,110.556,0.04,1.064,0.94,0.984
"1138","Particles",0.008,0.633,0.133,2596,2221,132.837,0.092,1.437,0.696,0.973
"260","Particles",0.003,0.792,0.076,2718,3018,82.387,0.058,1.282,0.78,0.981
"1139","Particles",0.00071,0.854,0.032,1423,4124,169.089,0.03,1.054,0.948,0.972
"1140","Fragments",0.001,0.475,0.064,3360,2080,102.894,0.021,3.328,0.3,0.903
"263","Particles",0.0008421,0.784,0.038,2784,852,74.055,0.028,1.365,0.733,0.974
"332","Particles",0.0002483,0.743,0.024,3354,2084,142.595,0.016,1.488,0.672,0.948
"1141","Fibers",0.0002599,0.292,0.027,1947,3509,83.66,0.016,1.95,0.513,0.777
"264","Particles",4.219e-07,1,0.001,1968,3444,135,0.00075,1.464,0.683,0.857
"1142","Fragments",0.002,0.51,0.083,4399,3298,61.821,0.045,2.358,0.424,0.805
"265","Particles",0.001,0.858,0.044,1495,1089,11.407,0.032,1.312,0.762,0.979
"333","Particles",0.002,0.676,0.057,4423,3229,55.257,0.044,1.346,0.743,0.892
"419","Particles",0.0001582,0.913,0.016,3007,3191,103.392,0.013,1.247,0.802,0.964
"518","Particles",0.0005154,0.765,0.034,4392,3292,32.998,0.02,1.654,0.604,0.952
"1143","Particles",0.0001661,0.884,0.017,2327,441,30.964,0.013,1.418,0.705,0.964
"266","Particles",0.0001277,0.831,0.017,3695,4015,79.695,0.01,1.742,0.574,0.963
"1144","Particles",0.002,0.788,0.067,3149,196,74.407,0.039,1.622,0.616,0.984
"1145","Particles",0.003,0.778,0.079,2578,1078,123.161,0.058,1.401,0.714,0.976
"267","Particles",0.003,0.854,0.073,3306,3382,168.805,0.053,1.355,0.738,0.985
"1146","Particles",7.242e-05,0.81,0.011,3040,1165,78.311,0.009,1.276,0.784,0.919
"1147","Particles",0.0004452,0.814,0.031,3819,914,172.451,0.019,1.635,0.612,0.973
"268","Particles",0.004,0.653,0.108,2117,2884,124.959,0.049,2.367,0.423,0.965
"1148","Particles",0.006,0.707,0.112,3161,2671,80.38,0.072,1.61,0.621,0.978
"269","Particles",7.031e-07,0.674,0.002,3084,2559,63.435,0.00075,2.61,0.383,0.769
"334","Particles",2.109e-06,0.605,0.003,3083,2569,75.964,0.00075,3.827,0.261,0.968
"1149","Particles",0.0003812,0.908,0.024,3420,171,98.13,0.021,1.108,0.903,0.974
"270","Particles",0.0002247,0.81,0.022,2860,1184,104.5,0.013,1.719,0.582,0.964
"1150","Particles",0.0003952,0.716,0.032,0,2623,99.574,0.017,1.756,0.57,0.979
"1151","Particles",0.0001201,0.717,0.017,2194,607,101.31,0.009,2.074,0.482,0.945
"273","Particles",0.0003613,0.77,0.029,562,2752,120.579,0.017,1.769,0.565,0.964
"1152","Particles",0.0001368,0.806,0.018,4116,1280,38.29,0.01,1.878,0.533,0.955
"1153","Fragments",0.001,0.587,0.054,3886,1821,148.289,0.037,1.458,0.686,0.877
"274","Particles",0.0002481,0.827,0.022,2511,749,99.782,0.015,1.515,0.66,0.958
"335","Particles",0.0007092,0.794,0.034,1557,2122,104.036,0.028,1.228,0.814,0.971
"420","Particles",0.0003084,0.723,0.029,2514,2462,96.754,0.013,2.233,0.448,0.966
"1154","Fragments",0.0007424,0.472,0.036,2167,3579,141.71,0.028,1.286,0.778,0.926
"275","Particles",0.003,0.723,0.069,2703,2781,51.878,0.053,1.197,0.836,0.963
"336","Particles",0.002,0.633,0.058,2657,2794,79.129,0.039,1.406,0.711,0.969
"422","Particles",8.438e-07,0.809,0.002,2707,2781,26.565,0.00075,2.237,0.447,0.857
"519","Particles",4.219e-07,1,0.001,2188,3628,135,0.00075,1.464,0.683,0.857
"615","Particles",7.031e-07,0.873,0.001,2193,3629,108.435,0.001,1,1,0.714
"76","Particles",4.219e-07,1,0.001,2195,3632,135,0.00075,1.464,0.683,0.857
"1155","Particles",0.0006335,0.698,0.042,2069,2351,37.694,0.022,1.973,0.507,0.934
"276","Particles",0.000377,0.853,0.026,1536,2344,157.443,0.019,1.397,0.716,0.969
"337","Particles",0.0008544,0.869,0.037,564,3201,69.171,0.03,1.146,0.873,0.981
"423","Particles",0.013,0.769,0.156,3367,3335,103.036,0.116,1.328,0.753,0.98
"520","Particles",0.002,0.77,0.064,2664,3870,56.864,0.037,1.774,0.564,0.976
"1156","Fragments",0.000795,0.532,0.057,1434,3141,174.703,0.02,3.2,0.313,0.914
"1157","Particles",0.0001375,0.816,0.016,2552,1789,148.57,0.012,1.298,0.771,0.943
"1158","Particles",0.003,0.785,0.087,2649,3466,101.94,0.05,1.739,0.575,0.985
"1159","Particles",0.0002541,0.762,0.021,2217,2385,34.824,0.017,1.295,0.772,0.95
"1160","Particles",7.27e-05,0.829,0.013,1694,1400,78.024,0.007,1.836,0.545,0.96
"1161","Particles",0.001,0.854,0.04,3313,1623,122.512,0.033,1.25,0.8,0.979
"1162","Particles",0.0006321,0.9,0.032,768,3596,112.051,0.026,1.219,0.82,0.979
"1163","Particles",0.0003509,0.881,0.024,2943,1390,144.039,0.02,1.208,0.828,0.971
"277","Particles",4.148e-05,0.924,0.008,2262,1821,41.186,0.007,1.042,0.96,0.935
"1164","Particles",0.0001422,0.867,0.017,3770,1349,22.521,0.011,1.493,0.67,0.961
"278","Particles",0.003,0.627,0.1,2964,1383,100.593,0.046,2.221,0.45,0.977
"1165","Particles",0.0003268,0.872,0.024,2922,766,142.595,0.018,1.328,0.753,0.97
"279","Particles",0.0001367,0.904,0.015,2155,2453,113.962,0.012,1.193,0.838,0.961
"1166","Particles",0.003,0.806,0.081,2589,3915,156.871,0.059,1.296,0.772,0.989
"1167","Fragments",0.007,0.476,0.127,2842,2979,85.614,0.094,1.352,0.74,0.916
"280","Fragments",5.625e-07,0.457,0.002,2802,2723,53.13,0.0006708,3.873,0.258,0.571
"338","Particles",8.438e-07,0.615,0.002,2980,2857,158.199,0.00075,3.254,0.307,0.75
"1168","Particles",0.0004213,0.875,0.026,1293,2105,10.154,0.023,1.099,0.91,0.97
"1169","Particles",0.0005958,0.68,0.038,2525,4000,5.092,0.02,1.795,0.557,0.976
"1170","Particles",0.000861,0.748,0.044,2457,4000,60.133,0.027,1.499,0.667,0.979
"1171","Particles",0.0003499,0.869,0.022,2292,3467,148.707,0.021,1.06,0.944,0.962
"1172","Particles",0.0005586,0.892,0.03,3517,2836,106.144,0.024,1.233,0.811,0.976
"1173","Particles",0.002,0.859,0.053,2308,2432,70.921,0.041,1.273,0.785,0.984
"1174","Particles",0.0004393,0.809,0.031,2162,2251,140.807,0.018,1.795,0.557,0.971
"1175","Particles",0.001,0.856,0.043,2947,3280,166.446,0.036,1.111,0.9,0.978
"1176","Particles",0.002,0.741,0.066,3256,2191,32.793,0.042,1.59,0.629,0.969
"1177","Particles",0.0005882,0.88,0.031,1667,2688,157.433,0.025,1.244,0.804,0.978
"1178","Particles",0.0005102,0.892,0.028,2594,1210,36.416,0.023,1.235,0.81,0.975
"283","Particles",0.000147,0.905,0.015,3217,2794,37.999,0.013,1.18,0.847,0.96
"1179","Particles",0.002,0.665,0.057,2346,2512,77.43,0.034,1.693,0.591,0.953
"1180","Fragments",0.0009181,0.44,0.044,2194,3466,144.968,0.029,1.605,0.623,0.909
"284","Fragments",7.031e-07,0.572,0.002,2214,3537,143.13,0.0008301,2.98,0.336,0.625
"339","Particles",0.002,0.814,0.07,2952,1134,93.366,0.05,1.35,0.741,0.978
"424","Particles",1.688e-06,1,0.002,2248,3534,126.87,0.001,1.333,0.75,1
"522","Particles",7.031e-07,1,0.001,2257,3539,123.69,0.00075,1.553,0.644,0.909
"1181","Particles",0.0006372,0.857,0.034,1897,1621,16.209,0.026,1.321,0.757,0.973
"1182","Particles",0.002,0.812,0.054,2089,2260,173.571,0.047,1.131,0.885,0.977
"1183","Fragments",0.023,0.47,0.209,1539,3562,37.405,0.151,1.267,0.789,0.911
"285","Particles",1.266e-06,1,0.002,1826,3220,53.13,0.001,1.817,0.55,0.857
"340","Particles",1.406e-06,1,0.002,1602,3559,143.13,0.001,1.559,0.641,0.909
"425","Particles",1.406e-06,0.982,0.002,1596,3562,153.435,0.002,1.028,0.973,0.769
"523","Particles",5.625e-07,0.857,0.001,1595,3564,108.435,0.00075,1.468,0.681,0.8
"616","Particles",2.953e-06,0.6,0.003,1634,3576,104.036,0.002,1.97,0.508,0.712
"77","Particles",7.031e-07,0.873,0.002,1765,3605,135,0.0008385,2.188,0.457,0.714
"86","Particles",2.672e-06,1,0.002,1750,3628,128.66,0.002,1.273,0.785,0.974
"96","Particles",9.844e-06,0.723,0.006,1751,3634,143.13,0.003,2.133,0.469,0.854
"106","Particles",1.125e-06,0.914,0.002,1760,3636,153.435,0.001,1.435,0.697,0.842
"1184","Particles",0.0001055,0.753,0.013,2372,3205,51.072,0.012,1.054,0.949,0.921
"1185","Fragments",0.0005484,0.482,0.045,1764,3521,16.928,0.016,3.095,0.323,0.888
"286","Particles",0.00033,0.708,0.027,1813,3515,23.72,0.016,1.753,0.57,0.953
"342","Particles",0.0002135,0.621,0.021,1768,3530,47.121,0.014,1.484,0.674,0.919
"426","Particles",5.625e-07,1,0.001,1808,3519,161.565,0.00075,1.468,0.681,0.8
"1186","Particles",0.003,0.606,0.086,2098,2516,31.05,0.051,1.701,0.588,0.938
"1187","Fragments",0.0009845,0.59,0.046,1655,2820,156.801,0.036,1.405,0.712,0.842
"287","Particles",0.000479,0.853,0.029,1690,2527,15.642,0.022,1.346,0.743,0.974
"343","Particles",0.00028,0.806,0.024,1669,2808,93.633,0.018,1.33,0.752,0.947
"427","Particles",0.0006951,0.645,0.039,1686,2914,41.082,0.025,1.617,0.618,0.928
"1188","Particles",0.0001603,0.869,0.016,2358,1849,165.324,0.013,1.243,0.805,0.958
"1189","Particles",0.0002402,0.908,0.019,2247,1294,157.38,0.016,1.202,0.832,0.972
"288","Particles",0.0007273,0.872,0.036,2780,2357,75.964,0.027,1.321,0.757,0.978
"1190","Particles",0.0007799,0.687,0.043,2790,1881,105.255,0.026,1.693,0.591,0.96
"1191","Particles",5.512e-05,0.909,0.009,2333,994,163.74,0.008,1.204,0.831,0.948
"289","Particles",0.0004975,0.751,0.035,2423,1003,159.444,0.018,2.034,0.492,0.967
"344","Particles",0.0002686,0.918,0.02,3910,1096,111.801,0.018,1.153,0.868,0.973
"1192","Fibers",0.0003015,0.264,0.026,2598,2766,146.083,0.019,1.506,0.664,0.838
"290","Fibers",0.000531,0.225,0.037,2858,3201,109.733,0.028,1.464,0.683,0.728
"345","Fragments",5.091e-05,0.47,0.009,2220,2669,33.69,0.009,1.015,0.986,0.796
"428","Fragments",0.078,0.312,0.367,1814,3227,0.937,0.287,1.289,0.776,0.93
"524","Fragments",1.406e-06,0.536,0.003,2637,2854,33.69,0.001,3.087,0.324,0.667
"617","Fragments",7.031e-07,0.572,0.002,1954,2984,53.13,0.0007955,3.145,0.318,0.667
"78","Fragments",0.0007352,0.358,0.047,1777,3106,68.962,0.021,2.458,0.407,0.879
"87","Fragments",0.000136,0.324,0.017,1876,3419,122.661,0.012,1.548,0.646,0.79
"97","Particles",8.438e-07,1,0.001,2242,2659,123.69,0.00075,1.5,0.667,1
"107","Particles",9.844e-07,0.943,0.002,2470,2735,153.435,0.00075,1.936,0.517,0.933
"1193","Particles",9.844e-07,1,0.002,2453,2758,135,0.001,1.38,0.725,0.875
"1215","Particles",2.812e-06,0.898,0.002,2490,2764,38.66,0.002,1.304,0.767,0.833
"1315","Particles",5.203e-06,0.712,0.004,2335,2771,29.055,0.002,1.62,0.617,0.779
"1415","Particles",2.109e-06,0.869,0.002,2595,2775,51.34,0.002,1.571,0.636,0.789
"1515","Particles",4.219e-07,1,0.001,2406,2778,45,0.00075,1.464,0.683,0.857
"1615","Particles",5.203e-06,0.863,0.003,2603,2790,110.556,0.002,1.276,0.784,0.804
"1713","Particles",2.391e-06,0.845,0.003,2547,2793,146.31,0.001,2.218,0.451,0.829
"1812","Particles",5.625e-07,1,0.001,2557,2793,146.31,0.00075,2.031,0.492,0.8
"1912","Particles",2.953e-06,1,0.002,2609,2798,128.66,0.002,1.182,0.846,0.913
"204","Particles",7.031e-07,1,0.001,2270,2803,146.31,0.00075,1.553,0.644,0.909
"2113","Particles",1.125e-06,1,0.002,2581,2804,135,0.001,1.229,0.814,0.941
"2213","Particles",7.031e-07,0.674,0.002,2607,2804,116.565,0.00075,2.61,0.383,0.769
"2311","Particles",1.266e-06,0.799,0.002,2274,2808,21.801,0.001,1.794,0.558,0.75
"2411","Particles",1.406e-06,1,0.002,2285,2810,36.87,0.001,1.559,0.641,0.909
"2510","Particles",4.219e-07,1,0.001,2596,2829,135,0.00075,1.464,0.683,0.857
"2610","Particles",8.438e-07,1,0.001,2645,2842,146.31,0.001,1.124,0.89,0.8
"2710","Particles",1.266e-06,1,0.002,2662,2872,143.13,0.001,1.539,0.65,0.9
"2810","Particles",4.219e-07,0.809,0.001,2718,3002,108.435,0.000375,3,0.333,1
"293","Particles",9.844e-07,1,0.002,1915,3009,153.435,0.00075,1.936,0.517,0.933
"302","Particles",1.969e-06,0.675,0.002,1908,3019,71.565,0.002,1.392,0.718,0.7
"3111","Particles",2.953e-06,0.733,0.003,1900,3019,164.055,0.002,1.441,0.694,0.764
"3211","Particles",3.937e-06,0.718,0.004,1887,3047,53.13,0.002,2.524,0.396,0.824
"3310","Particles",9.844e-07,1,0.002,1884,3054,45,0.001,1.596,0.626,0.875
"346","Particles",5.203e-06,0.602,0.004,1867,3079,60.945,0.002,1.879,0.532,0.787
"352","Particles",5.625e-07,1,0.001,2772,3155,135,0.00075,1,1,1
"362","Particles",3.937e-06,0.604,0.004,2863,3198,147.995,0.002,1.406,0.711,0.778
"372","Particles",1.125e-06,1,0.002,2873,3199,165.964,0.001,1.195,0.837,0.8
"382","Particles",1.125e-06,1,0.002,2878,3200,116.565,0.00075,2,0.5,1
"392","Particles",2.109e-06,0.629,0.003,1828,3281,74.055,0.001,2.455,0.407,0.714
"401","Particles",8.438e-07,1,0.001,2904,3277,146.31,0.00075,1.5,0.667,1
"4110","Particles",1.125e-06,1,0.002,1841,3316,165.964,0.001,1.195,0.837,0.8
"429","Particles",9.703e-06,0.61,0.005,1831,3319,123.69,0.003,1.999,0.5,0.758
"432","Particles",4.219e-07,0.754,0.001,2736,3348,33.69,0.0006708,2.702,0.37,0.667
"442","Particles",1.828e-06,0.846,0.002,2662,3351,30.964,0.001,1.68,0.595,0.897
"452","Particles",5.625e-07,1,0.001,2731,3351,33.69,0.00075,2,0.5,0.8
"461","Particles",5.625e-07,1,0.001,2725,3350,146.31,0.00075,2.031,0.492,0.8
"471","Particles",8.438e-07,0.916,0.002,1879,3358,165.964,0.00075,1.809,0.553,0.857
"481","Particles",5.625e-07,1,0.001,1923,3385,135,0.00075,1,1,1
"491","Particles",7.031e-07,0.764,0.001,1894,3423,123.69,0.001,1.223,0.817,0.714
"501","Particles",4.219e-07,1,0.001,2562,3471,45,0.00075,1.464,0.683,0.857
"5110","Particles",2.391e-06,0.763,0.003,2019,3490,116.565,0.002,1.611,0.621,0.773
"525","Particles",4.219e-07,0.754,0.001,2354,3499,146.31,0.0006708,2.702,0.37,0.667
"531","Particles",5.766e-06,0.639,0.005,2495,3508,41.634,0.003,1.836,0.545,0.788
"541","Particles",1.266e-06,0.923,0.002,2486,3509,21.801,0.00075,2.386,0.419,0.947
"551","Particles",3.234e-06,0.696,0.003,2030,3508,139.399,0.002,2.523,0.396,0.754
"561","Particles",0.0002686,0.784,0.026,1344,3670,70.233,0.014,1.853,0.54,0.969
"1194","Fragments",0.0002116,0.363,0.019,1952,1338,146.31,0.016,1.157,0.865,0.881
"1195","Particles",0.0002846,0.83,0.024,2804,2406,80.838,0.016,1.487,0.673,0.967
"1196","Fragments",0.0003161,0.52,0.03,1059,4115,121.329,0.015,2.238,0.447,0.886
"294","Particles",6.019e-05,0.72,0.012,1052,4128,174.472,0.007,1.455,0.687,0.934
"1197","Particles",0.001,0.788,0.045,3988,2422,94.803,0.033,1.311,0.763,0.972
"1198","Particles",0.0006286,0.872,0.035,1782,4488,17.464,0.023,1.487,0.672,0.981
"1199","Particles",3.445e-05,0.648,0.008,2574,1100,125.838,0.006,1.455,0.687,0.884
"1200","Fragments",0.0004016,0.547,0.025,2634,1149,120.069,0.023,1.045,0.957,0.922
"295","Fragments",0.0001544,0.323,0.019,2382,2727,59.982,0.013,1.518,0.659,0.789
"347","Particles",1.828e-06,0.779,0.003,2615,1183,116.565,0.001,2.286,0.437,0.867
"430","Particles",1.125e-06,1,0.002,2673,1192,135,0.001,1.229,0.814,0.941
"526","Particles",8.438e-07,0.916,0.002,2638,1208,165.964,0.00075,1.809,0.553,0.857
"618","Particles",1.266e-06,0.832,0.002,2411,2685,111.801,0.00075,2.386,0.419,0.947
"79","Particles",1.547e-06,0.78,0.002,2377,2700,30.964,0.001,1.641,0.609,0.815
"88","Particles",1.125e-06,1,0.002,2412,2701,45,0.001,1.229,0.814,0.941
"98","Particles",5.625e-07,0.857,0.001,2392,2721,108.435,0.00075,1.468,0.681,0.8
"108","Particles",1.125e-06,0.914,0.002,2395,2724,26.565,0.001,1.416,0.706,0.8
"11100","Particles",4.641e-06,0.763,0.004,2381,2723,161.565,0.002,1.682,0.594,0.846
"1216","Particles",1.688e-06,0.719,0.002,2374,2725,18.435,0.001,2.022,0.495,0.8
"1201","Fragments",0.005,0.575,0.122,3379,1698,99.896,0.057,2.329,0.429,0.908
"296","Particles",0.003,0.718,0.079,3322,1897,68.048,0.049,1.686,0.593,0.954
"348","Particles",0.001,0.686,0.056,3345,1943,53.746,0.038,1.548,0.646,0.935
"433","Particles",0.0009278,0.755,0.046,3348,1943,148.392,0.029,1.615,0.619,0.979
"1202","Particles",0.0006254,0.853,0.031,2753,1145,127.147,0.027,1.166,0.858,0.969
"1203","Particles",0.003,0.887,0.061,502,2644,57.958,0.053,1.161,0.862,0.985
"1204","Particles",0.001,0.874,0.049,2687,2667,105.524,0.038,1.298,0.77,0.984
"1205","Particles",0.002,0.852,0.054,1642,2342,140.964,0.042,1.266,0.79,0.982
"1206","Fibers",0.009,0.171,0.17,2611,952,121.029,0.09,2.077,0.482,0.806
"297","Fibers",8.227e-05,0.299,0.014,2784,1328,109.855,0.01,1.519,0.658,0.786
"349","Fragments",1.969e-06,0.379,0.003,2757,1019,172.875,0.002,1.992,0.502,0.56
"434","Fragments",7.031e-07,0.403,0.002,2866,1314,59.036,0.0007115,3.986,0.251,0.556
"527","Fragments",6.328e-06,0.513,0.004,2813,1328,149.036,0.003,1.631,0.613,0.75
"619","Fragments",0.0004548,0.455,0.034,2644,3311,171.158,0.02,1.729,0.578,0.906
"710","Particles",4.219e-07,1,0.001,2685,971,45,0.00075,1.464,0.683,0.857
"89","Particles",1.406e-06,0.887,0.002,2754,980,143.13,0.002,1.137,0.88,0.8
"99","Particles",1.125e-06,1,0.002,2721,988,116.565,0.00075,2,0.5,1
"109","Particles",7.031e-07,1,0.001,2791,1013,56.31,0.00075,1.553,0.644,0.909
"11101","Particles",9.844e-07,0.898,0.002,2808,1013,26.565,0.001,1.668,0.6,0.778
"1217","Particles",1.406e-06,0.776,0.002,2813,1012,149.036,0.001,1.833,0.546,0.769
"1316","Particles",1.406e-06,1,0.002,2768,1018,116.565,0.001,1.236,0.809,0.909
"1416","Particles",1.547e-06,0.976,0.002,2621,1027,116.565,0.002,1.035,0.966,0.846
"1516","Particles",5.625e-07,1,0.001,2644,1060,135,0.00075,1,1,1
"1616","Particles",1.125e-06,1,0.002,2877,1081,165.964,0.001,1.195,0.837,0.8
"1714","Particles",5.625e-07,0.645,0.002,2881,1091,104.036,0.000375,4,0.25,1
"1813","Particles",8.438e-07,1,0.001,2655,1096,146.31,0.001,1.124,0.89,0.8
"1913","Particles",5.625e-07,1,0.001,2650,1121,135,0.00075,1,1,1
"205","Particles",8.156e-06,0.661,0.005,2707,1144,55.008,0.003,1.468,0.681,0.773
"2114","Particles",2.672e-06,0.944,0.003,2701,1163,45,0.002,1.567,0.638,0.884
"2214","Particles",2.391e-06,0.82,0.003,2690,1168,26.565,0.002,1.818,0.55,0.791
"2312","Particles",8.438e-07,1,0.001,2705,1175,123.69,0.00075,1.5,0.667,1
